,code,class,date,avg,DOY
3979,hallyeo,0,2013-11-25,0.28989159160239397,329
3987,hallyeo,0,2013-12-03,0.2737746340035753,337
3995,hallyeo,0,2013-12-11,0.2608154208529069,345
4003,hallyeo,0,2013-12-19,0.25066222914077213,353
4011,hallyeo,0,2013-12-27,0.24286804175903803,361
4016,hallyeo,0,2014-01-01,0.19905042152210276,1
4024,hallyeo,0,2014-01-09,0.19908494651677555,9
4032,hallyeo,0,2014-01-17,0.19916462981535082,17
4040,hallyeo,0,2014-01-25,0.19934338377507083,25
4048,hallyeo,0,2014-02-02,0.1997377797664302,33
4056,hallyeo,0,2014-02-10,0.20059839069108693,41
4064,hallyeo,0,2014-02-18,0.2024584252224169,49
4072,hallyeo,0,2014-02-26,0.20642983205753707,57
4080,hallyeo,0,2014-03-06,0.21473412811783216,65
4088,hallyeo,0,2014-03-14,0.23141379649530056,73
4096,hallyeo,0,2014-03-22,0.2624161923324685,81
4104,hallyeo,0,2014-03-30,0.31257655609301344,89
4112,hallyeo,0,2014-04-07,0.37801380527326817,97
4120,hallyeo,0,2014-04-15,0.44300790962730713,105
4128,hallyeo,0,2014-04-23,0.49219737103990435,113
4136,hallyeo,0,2014-05-01,0.5222323552538869,121
4144,hallyeo,0,2014-05-09,0.5381167708341339,129
4152,hallyeo,0,2014-05-17,0.545719845729798,137
4160,hallyeo,0,2014-05-25,0.5489596804224344,145
4168,hallyeo,0,2014-06-02,0.5499508811164281,153
4176,hallyeo,0,2014-06-10,0.549713078071451,161
4184,hallyeo,0,2014-06-18,0.5486869595113261,169
4192,hallyeo,0,2014-06-26,0.5470179636158535,177
4200,hallyeo,0,2014-07-04,0.5446957203815989,185
4208,hallyeo,0,2014-07-12,0.5416183203408961,193
4216,hallyeo,0,2014-07-20,0.5376205157661115,201
4224,hallyeo,0,2014-07-28,0.5324863526525562,209
4232,hallyeo,0,2014-08-05,0.5259574623297614,217
4240,hallyeo,0,2014-08-13,0.5177442157186037,225
4248,hallyeo,0,2014-08-21,0.5075453184750289,233
4256,hallyeo,0,2014-08-29,0.49508026123593696,241
4264,hallyeo,0,2014-09-06,0.48013674635488135,249
4272,hallyeo,0,2014-09-14,0.4626305173077971,257
4280,hallyeo,0,2014-09-22,0.44266765586549645,265
4288,hallyeo,0,2014-09-30,0.42059134140471277,273
4296,hallyeo,0,2014-10-08,0.3969910551430223,281
4304,hallyeo,0,2014-10-16,0.37265794772743066,289
4312,hallyeo,0,2014-10-24,0.34848727679678376,297
4320,hallyeo,0,2014-11-01,0.32535082314653957,305
4328,hallyeo,0,2014-11-09,0.30397622575156713,313
4336,hallyeo,0,2014-11-17,0.28486685529072237,321
4344,hallyeo,0,2014-11-25,0.26827745823051974,329
4352,hallyeo,0,2014-12-03,0.2542392227984764,337
4360,hallyeo,0,2014-12-11,0.2426145397005562,345
4368,hallyeo,0,2014-12-19,0.23316000079458296,353
4376,hallyeo,0,2014-12-27,0.22558229953954917,361
4381,hallyeo,0,2015-01-01,0.2110205274280929,1
4389,hallyeo,0,2015-01-09,0.21102062197426852,9
4397,hallyeo,0,2015-01-17,0.2110216232997838,17
4405,hallyeo,0,2015-01-25,0.21102551059138888,25
4413,hallyeo,0,2015-02-02,0.21103805012937255,33
4421,hallyeo,0,2015-02-10,0.21107585338723298,41
4429,hallyeo,0,2015-02-18,0.21118649452731708,49
4437,hallyeo,0,2015-02-26,0.2115056684362231,57
4445,hallyeo,0,2015-03-06,0.21241831503452654,65
4453,hallyeo,0,2015-03-14,0.2150029082898136,73
4461,hallyeo,0,2015-03-22,0.22218006516264818,81
4469,hallyeo,0,2015-03-30,0.24113669604176352,89
4477,hallyeo,0,2015-04-07,0.28529581097352297,97
4485,hallyeo,0,2015-04-15,0.36376672709133795,105
4493,hallyeo,0,2015-04-23,0.4536024090068769,113
4501,hallyeo,0,2015-05-01,0.5165998849253017,121
4509,hallyeo,0,2015-05-09,0.5471650497897168,129
4517,hallyeo,0,2015-05-17,0.5592993696626286,137
4525,hallyeo,0,2015-05-25,0.5636374100984474,145
4533,hallyeo,0,2015-06-02,0.5650008860024057,153
4541,hallyeo,0,2015-06-10,0.565221106541499,161
4549,hallyeo,0,2015-06-18,0.5649309474417696,169
4557,hallyeo,0,2015-06-26,0.5643122919831091,177
4565,hallyeo,0,2015-07-04,0.5633698784016309,185
4573,hallyeo,0,2015-07-12,0.5620234344875872,193
4581,hallyeo,0,2015-07-20,0.5601326587695118,201
4589,hallyeo,0,2015-07-28,0.5574968560398509,209
4597,hallyeo,0,2015-08-05,0.5538447468351254,217
4605,hallyeo,0,2015-08-13,0.5488217913925805,225
4613,hallyeo,0,2015-08-21,0.5419815973951349,233
4621,hallyeo,0,2015-08-29,0.5327908524895223,241
4629,hallyeo,0,2015-09-06,0.5206617521896879,249
4637,hallyeo,0,2015-09-14,0.5050289116442399,257
4645,hallyeo,0,2015-09-22,0.4854829328659264,265
4653,hallyeo,0,2015-09-30,0.4619515521523688,273
4661,hallyeo,0,2015-10-08,0.43487877071270054,281
4669,hallyeo,0,2015-10-16,0.40531061325869117,289
4677,hallyeo,0,2015-10-24,0.3747967653441146,297
4685,hallyeo,0,2015-11-01,0.3450947300901366,305
4693,hallyeo,0,2015-11-09,0.317783049912928,313
4701,hallyeo,0,2015-11-17,0.29395314490269736,321
4709,hallyeo,0,2015-11-25,0.2740946024055412,329
4717,hallyeo,0,2015-12-03,0.2581693920308176,337
4725,hallyeo,0,2015-12-11,0.2457874032065427,345
4733,hallyeo,0,2015-12-19,0.23638982471102588,353
4741,hallyeo,0,2015-12-27,0.22938713785306222,361
4746,hallyeo,0,2016-01-01,0.21430460705516077,1
4754,hallyeo,0,2016-01-09,0.21430729400216902,9
4762,hallyeo,0,2016-01-17,0.21431810251068384,17
4770,hallyeo,0,2016-01-25,0.21434952715880132,25
4778,hallyeo,0,2016-02-02,0.2144315162525255,33
4786,hallyeo,0,2016-02-10,0.21463527776873179,41
4794,hallyeo,0,2016-02-18,0.21512905377145658,49
4802,hallyeo,0,2016-02-26,0.21630717648892156,57
4810,hallyeo,0,2016-03-05,0.21908007243211935,65
4818,hallyeo,0,2016-03-13,0.22548048934382436,73
4826,hallyeo,0,2016-03-21,0.2397051499194537,81
4834,hallyeo,0,2016-03-29,0.2689238125347216,89
4842,hallyeo,0,2016-04-06,0.32038256687873046,97
4850,hallyeo,0,2016-04-14,0.3905299293569871,105
4858,hallyeo,0,2016-04-22,0.4589324187506636,113
4866,hallyeo,0,2016-04-30,0.5069389935562791,121
4874,hallyeo,0,2016-05-08,0.5333075259707863,129
4882,hallyeo,0,2016-05-16,0.5457353105853754,137
4890,hallyeo,0,2016-05-24,0.5509749411001241,145
4898,hallyeo,0,2016-06-01,0.5528095539612927,153
4906,hallyeo,0,2016-06-09,0.5530127841881651,161
4914,hallyeo,0,2016-06-17,0.5523323072864527,169
4922,hallyeo,0,2016-06-25,0.5510364462821473,177
4930,hallyeo,0,2016-07-03,0.5491691374999415,185
4938,hallyeo,0,2016-07-11,0.5466597264277635,193
4946,hallyeo,0,2016-07-19,0.5433674154789692,201
4954,hallyeo,0,2016-07-27,0.5390981926072823,209
4962,hallyeo,0,2016-08-04,0.5336120777341937,217
4970,hallyeo,0,2016-08-12,0.5266301713652705,225
4978,hallyeo,0,2016-08-20,0.517847942106843,233
4986,hallyeo,0,2016-08-28,0.5069600571968312,241
4994,hallyeo,0,2016-09-05,0.49370068551760027,249
5002,hallyeo,0,2016-09-13,0.4778998444253329,257
5010,hallyeo,0,2016-09-21,0.45954987430474564,265
5018,hallyeo,0,2016-09-29,0.438867094409461,273
5026,hallyeo,0,2016-10-07,0.4163258292212036,281
5034,hallyeo,0,2016-10-15,0.3926418292672361,289
5042,hallyeo,0,2016-10-23,0.368694954728137,297
5050,hallyeo,0,2016-10-31,0.34540449594321515,305
5058,hallyeo,0,2016-11-08,0.32359245386483076,313
5066,hallyeo,0,2016-11-16,0.30387607382010773,321
5074,hallyeo,0,2016-11-24,0.2866166794042946,329
5082,hallyeo,0,2016-12-02,0.2719272990072308,337
5090,hallyeo,0,2016-12-10,0.2597217028830301,345
5098,hallyeo,0,2016-12-18,0.24978054609584008,353
5106,hallyeo,0,2016-12-26,0.24181465942073446,361
5111,hallyeo,0,2017-01-01,0.20660753352864175,1
5119,hallyeo,0,2017-01-09,0.20660796376389953,9
5127,hallyeo,0,2017-01-17,0.20660933671666773,17
5135,hallyeo,0,2017-01-25,0.20661371312872517,25
5143,hallyeo,0,2017-02-02,0.2066276548775419,33
5151,hallyeo,0,2017-02-10,0.20667205045343448,41
5159,hallyeo,0,2017-02-18,0.20681335021679134,49
5167,hallyeo,0,2017-02-26,0.20726252684999869,57
5175,hallyeo,0,2017-03-06,0.20868522759902308,65
5183,hallyeo,0,2017-03-14,0.21314049484851988,73
5191,hallyeo,0,2017-03-22,0.22661097359467416,81
5199,hallyeo,0,2017-03-30,0.2633679682553341,89
5207,hallyeo,0,2017-04-07,0.34083257502062475,97
5215,hallyeo,0,2017-04-15,0.44153128909503675,105
5223,hallyeo,0,2017-04-23,0.5139502928757274,113
5231,hallyeo,0,2017-05-01,0.5468959922283917,121
5239,hallyeo,0,2017-05-09,0.5587493676182582,129
5247,hallyeo,0,2017-05-17,0.5626400099312435,137
5255,hallyeo,0,2017-05-25,0.5638721394285451,145
5263,hallyeo,0,2017-06-02,0.5642482494614653,153
5271,hallyeo,0,2017-06-10,0.5643457337842492,161
5279,hallyeo,0,2017-06-18,0.5643421486418406,169
5287,hallyeo,0,2017-06-26,0.5642847916943623,177
5295,hallyeo,0,2017-07-04,0.5641743940604291,185
5303,hallyeo,0,2017-07-12,0.5639880015200309,193
5311,hallyeo,0,2017-07-20,0.5636804423883792,201
5319,hallyeo,0,2017-07-28,0.563175528916032,209
5327,hallyeo,0,2017-08-05,0.5623484949220172,217
5335,hallyeo,0,2017-08-13,0.5609972776293178,225
5343,hallyeo,0,2017-08-21,0.5587983059197976,233
5351,hallyeo,0,2017-08-29,0.5552423434986298,241
5359,hallyeo,0,2017-09-06,0.5495505568057583,249
5367,hallyeo,0,2017-09-14,0.5405877109415914,257
5375,hallyeo,0,2017-09-22,0.526830700646176,265
5383,hallyeo,0,2017-09-30,0.5065234884400031,273
5391,hallyeo,0,2017-10-08,0.47821086958993936,281
5399,hallyeo,0,2017-10-16,0.44172586700154554,289
5407,hallyeo,0,2017-10-24,0.3991989681852204,297
5415,hallyeo,0,2017-11-01,0.3550607829001075,305
5423,hallyeo,0,2017-11-09,0.31443820390302546,313
5431,hallyeo,0,2017-11-17,0.28098344051395563,321
5439,hallyeo,0,2017-11-25,0.2558633404563157,329
5447,hallyeo,0,2017-12-03,0.2382795194136774,337
5455,hallyeo,0,2017-12-11,0.22656692728694483,345
5463,hallyeo,0,2017-12-19,0.21902089556736212,353
5471,hallyeo,0,2017-12-27,0.2142631203893188,361
5476,hallyeo,0,2018-01-01,0.20746475261860597,1
5484,hallyeo,0,2018-01-09,0.20766011398753154,9
5492,hallyeo,0,2018-01-17,0.20800019788479526,17
5500,hallyeo,0,2018-01-25,0.2085914539927914,25
5508,hallyeo,0,2018-02-02,0.20961727963783353,33
5516,hallyeo,0,2018-02-10,0.21139100996283214,41
5524,hallyeo,0,2018-02-18,0.21444022934095508,49
5532,hallyeo,0,2018-02-26,0.2196308397533537,57
5540,hallyeo,0,2018-03-06,0.22832112642206986,65
5548,hallyeo,0,2018-03-14,0.24247463301236638,73
5556,hallyeo,0,2018-03-22,0.2645221257084314,81
5564,hallyeo,0,2018-03-30,0.2965931098563901,89
5572,hallyeo,0,2018-04-07,0.33888454679622637,97
5580,hallyeo,0,2018-04-15,0.38797798987257925,105
5588,hallyeo,0,2018-04-23,0.43719342755055535,113
5596,hallyeo,0,2018-05-01,0.4797752009541328,121
5604,hallyeo,0,2018-05-09,0.51214930160705,129
5612,hallyeo,0,2018-05-17,0.5343902102434547,137
5620,hallyeo,0,2018-05-25,0.548572261274001,145
5628,hallyeo,0,2018-06-02,0.557110027820108,153
5636,hallyeo,0,2018-06-10,0.5619556995878264,161
5644,hallyeo,0,2018-06-18,0.5644414164262872,169
5652,hallyeo,0,2018-06-26,0.5653829357801211,177
5660,hallyeo,0,2018-07-04,0.5652278467947224,185
5668,hallyeo,0,2018-07-12,0.5641731932383814,193
5676,hallyeo,0,2018-07-20,0.5622413169410682,201
5684,hallyeo,0,2018-07-28,0.5593223582292125,209
5692,hallyeo,0,2018-08-05,0.5551948894373318,217
5700,hallyeo,0,2018-08-13,0.5495353344235813,225
5708,hallyeo,0,2018-08-21,0.541926608551184,233
5716,hallyeo,0,2018-08-29,0.5318777658798922,241
5724,hallyeo,0,2018-09-06,0.5188684242180275,249
5732,hallyeo,0,2018-09-14,0.5024313737234349,257
5740,hallyeo,0,2018-09-22,0.4822788193634311,265
5748,hallyeo,0,2018-09-30,0.4584568343002134,273
5756,hallyeo,0,2018-10-08,0.43148046206806207,281
5764,hallyeo,0,2018-10-16,0.40237632023252895,289
5772,hallyeo,0,2018-10-24,0.3725717791112058,297
5780,hallyeo,0,2018-11-01,0.3436357527706804,305
5788,hallyeo,0,2018-11-09,0.31696203962666214,313
5796,hallyeo,0,2018-11-17,0.2935232397051428,321
5804,hallyeo,0,2018-11-25,0.2737779230951638,329
5812,hallyeo,0,2018-12-03,0.25772676678160533,337
5820,hallyeo,0,2018-12-11,0.24505264758124856,345
5828,hallyeo,0,2018-12-19,0.2352729463511415,353
5836,hallyeo,0,2018-12-27,0.22785994502881618,361
5841,hallyeo,0,2019-01-01,0.22820939367952844,1
5849,hallyeo,0,2019-01-09,0.2282100640003945,9
5857,hallyeo,0,2019-01-17,0.22821248336823316,17
5865,hallyeo,0,2019-01-25,0.2282200971761795,25
5873,hallyeo,0,2019-02-02,0.22824279708999004,33
5881,hallyeo,0,2019-02-10,0.22830883655387044,41
5889,hallyeo,0,2019-02-18,0.22849865045507994,49
5897,hallyeo,0,2019-02-26,0.22904037417411258,57
5905,hallyeo,0,2019-03-06,0.23057601530159869,65
5913,hallyeo,0,2019-03-14,0.23487502904400848,73
5921,hallyeo,0,2019-03-22,0.2465377359723097,81
5929,hallyeo,0,2019-03-30,0.27569980541665456,89
5937,hallyeo,0,2019-04-07,0.3358830935195252,97
5945,hallyeo,0,2019-04-15,0.4223548271150172,105
5953,hallyeo,0,2019-04-23,0.4987192396891942,113
5961,hallyeo,0,2019-05-01,0.5421049706904048,121
5969,hallyeo,0,2019-05-09,0.5608139255203826,129
5977,hallyeo,0,2019-05-17,0.5678547286698705,137
5985,hallyeo,0,2019-05-25,0.5702852653203548,145
5993,hallyeo,0,2019-06-02,0.5709797771715047,153
6001,hallyeo,0,2019-06-10,0.5709832625880996,161
6009,hallyeo,0,2019-06-18,0.5706396832026108,169
6017,hallyeo,0,2019-06-26,0.570027497424085,177
6025,hallyeo,0,2019-07-04,0.5691132959912348,185
6033,hallyeo,0,2019-07-12,0.5677998267884042,193
6041,hallyeo,0,2019-07-20,0.565934323759057,201
6049,hallyeo,0,2019-07-28,0.5633008663882326,209
6057,hallyeo,0,2019-08-05,0.5596059369215881,217
6065,hallyeo,0,2019-08-13,0.5544627009257376,225
6073,hallyeo,0,2019-08-21,0.5473810009925534,233
6081,hallyeo,0,2019-08-29,0.5377747000078099,241
6089,hallyeo,0,2019-09-06,0.5250041784446918,249
6097,hallyeo,0,2019-09-14,0.5084751765556348,257
6105,hallyeo,0,2019-09-22,0.487806602866648,265
6113,hallyeo,0,2019-09-30,0.4630478002259134,273
6121,hallyeo,0,2019-10-08,0.4348699842353766,281
6129,hallyeo,0,2019-10-16,0.4046106202751011,289
6137,hallyeo,0,2019-10-24,0.3740768488135604,297
6145,hallyeo,0,2019-11-01,0.3451413018884122,305
6153,hallyeo,0,2019-11-09,0.3193068526012053,313
6161,hallyeo,0,2019-11-17,0.2974400969562343,321
6169,hallyeo,0,2019-11-25,0.2797525312660942,329
6177,hallyeo,0,2019-12-03,0.2659630711673392,337
6185,hallyeo,0,2019-12-11,0.2555183029732724,345
6193,hallyeo,0,2019-12-19,0.24777852860959212,353
6201,hallyeo,0,2019-12-27,0.2421358955390431,361
6206,hallyeo,0,2020-01-01,0.2293688180757561,1
6214,hallyeo,0,2020-01-09,0.2293996513880873,9
6222,hallyeo,0,2020-01-17,0.2294723022996772,17
6230,hallyeo,0,2020-01-25,0.2296280534758901,25
6238,hallyeo,0,2020-02-02,0.22994599401528898,33
6246,hallyeo,0,2020-02-10,0.23057647776205198,41
6254,hallyeo,0,2020-02-18,0.23180275676384574,49
6262,hallyeo,0,2020-02-26,0.2341512569654283,57
6270,hallyeo,0,2020-03-05,0.23857769163100678,65
6278,hallyeo,0,2020-03-13,0.2467436730913536,73
6286,hallyeo,0,2020-03-21,0.26130800542663457,81
6294,hallyeo,0,2020-03-29,0.28586867783168834,89
6302,hallyeo,0,2020-04-06,0.3236991119394729,97
6310,hallyeo,0,2020-04-14,0.37460166395814365,105
6318,hallyeo,0,2020-04-22,0.43194583277719417,113
6326,hallyeo,0,2020-04-30,0.484894303636899,121
6334,hallyeo,0,2020-05-08,0.5254032740472661,129
6342,hallyeo,0,2020-05-16,0.5519482454771694,137
6350,hallyeo,0,2020-05-24,0.5673093765800864,145
6358,hallyeo,0,2020-06-01,0.575127901421396,153
6366,hallyeo,0,2020-06-09,0.57822828533939,161
6374,hallyeo,0,2020-06-17,0.5783771027666813,169
6382,hallyeo,0,2020-06-25,0.5765411587727052,177
6390,hallyeo,0,2020-07-03,0.573178852040291,185
6398,hallyeo,0,2020-07-11,0.5684468688955364,193
6406,hallyeo,0,2020-07-19,0.5623277112890165,201
6414,hallyeo,0,2020-07-27,0.554706712426628,209
6422,hallyeo,0,2020-08-04,0.5454224921877917,217
6430,hallyeo,0,2020-08-12,0.5343064277466698,225
6438,hallyeo,0,2020-08-20,0.5212198373983473,233
6446,hallyeo,0,2020-08-28,0.5060921136167698,241
6454,hallyeo,0,2020-09-05,0.48895822656021876,249
6462,hallyeo,0,2020-09-13,0.4699897637624519,257
6470,hallyeo,0,2020-09-21,0.4495108891183334,265
6478,hallyeo,0,2020-09-29,0.4279908451004371,273
6486,hallyeo,0,2020-10-07,0.40600898416622966,281
6494,hallyeo,0,2020-10-15,0.38419607397693345,289
6502,hallyeo,0,2020-10-23,0.36316372867536073,297
6510,hallyeo,0,2020-10-31,0.3434382367405841,305
6518,hallyeo,0,2020-11-08,0.32541335162388624,313
6526,hallyeo,0,2020-11-16,0.3093297168403382,321
6534,hallyeo,0,2020-11-24,0.29528011153147155,329
6542,hallyeo,0,2020-12-02,0.28323338555402894,337
6550,hallyeo,0,2020-12-10,0.2730675994701442,345
6558,hallyeo,0,2020-12-18,0.2646039987127271,353
6566,hallyeo,0,2020-12-26,0.25763633812899456,361
6571,hallyeo,0,2021-01-01,0.21231990819688978,1
6579,hallyeo,0,2021-01-09,0.2123599214644692,9
6587,hallyeo,0,2021-01-17,0.21245142952798468,17
6595,hallyeo,0,2021-01-25,0.21265823205996665,25
6603,hallyeo,0,2021-02-02,0.21312203054481882,33
6611,hallyeo,0,2021-02-10,0.2141557544189752,41
6619,hallyeo,0,2021-02-18,0.21644258462506602,49
6627,hallyeo,0,2021-02-26,0.22143745690569847,57
6635,hallyeo,0,2021-03-06,0.23207276899152826,65
6643,hallyeo,0,2021-03-14,0.2535656063812587,73
6651,hallyeo,0,2021-03-22,0.2927819748192256,81
6659,hallyeo,0,2021-03-30,0.35261908815602816,89
6667,hallyeo,0,2021-04-07,0.42292330414444035,97
6675,hallyeo,0,2021-04-15,0.4840602856148024,105
6683,hallyeo,0,2021-04-23,0.5247613966061805,113
6691,hallyeo,0,2021-05-01,0.5472205083790891,121
6699,hallyeo,0,2021-05-09,0.5582747107385314,129
6707,hallyeo,0,2021-05-17,0.5633097474936283,137
6715,hallyeo,0,2021-05-25,0.5653840819745359,145
6723,hallyeo,0,2021-06-02,0.5660066085589628,153
6731,hallyeo,0,2021-06-10,0.5658630141390655,161
6739,hallyeo,0,2021-06-18,0.5652345848522948,169
6747,hallyeo,0,2021-06-26,0.5642050137514321,177
6755,hallyeo,0,2021-07-04,0.5627549457896014,185
6763,hallyeo,0,2021-07-12,0.5608021246902379,193
6771,hallyeo,0,2021-07-20,0.5582160853793285,201
6779,hallyeo,0,2021-07-28,0.5548213752758921,209
6787,hallyeo,0,2021-08-05,0.5503964988459331,217
6795,hallyeo,0,2021-08-13,0.5446732134519086,225
6803,hallyeo,0,2021-08-21,0.537340372637396,233
6811,hallyeo,0,2021-08-29,0.5280570437365536,241
6819,hallyeo,0,2021-09-06,0.5164801250108133,249
6827,hallyeo,0,2021-09-14,0.5023108682681363,257
6835,hallyeo,0,2021-09-22,0.4853609393952587,265
6843,hallyeo,0,2021-09-30,0.4656306525447388,273
6851,hallyeo,0,2021-10-08,0.44338066249384506,281
6859,hallyeo,0,2021-10-16,0.41916870694756575,289
6867,hallyeo,0,2021-10-24,0.39382364845403994,297
6875,hallyeo,0,2021-11-01,0.3683466683402038,305
6883,hallyeo,0,2021-11-09,0.34375975490645955,313
6891,hallyeo,0,2021-11-17,0.3209475215660138,321
6899,hallyeo,0,2021-11-25,0.3005418556555498,329
6907,hallyeo,0,2021-12-03,0.2828773651142686,337
6915,hallyeo,0,2021-12-11,0.2680144546888328,345
6923,hallyeo,0,2021-12-19,0.25580506219843235,353
6931,hallyeo,0,2021-12-27,0.24597146375190235,361
1,hallyeo,1,2003-01-01,0.23036263932099912,1
9,hallyeo,1,2003-01-09,0.23033770131419223,9
17,hallyeo,1,2003-01-17,0.23030749392255437,17
25,hallyeo,1,2003-01-25,0.23027287832632726,25
33,hallyeo,1,2003-02-02,0.23023921331830122,33
41,hallyeo,1,2003-02-10,0.23022575547985755,41
49,hallyeo,1,2003-02-18,0.23029331755662183,49
57,hallyeo,1,2003-02-26,0.23062491588220063,57
65,hallyeo,1,2003-03-06,0.23175697369254353,65
73,hallyeo,1,2003-03-14,0.23521205728970046,73
81,hallyeo,1,2003-03-22,0.24499926108959577,81
89,hallyeo,1,2003-03-30,0.2696593765079621,89
97,hallyeo,1,2003-04-07,0.3183151549178471,97
105,hallyeo,1,2003-04-15,0.38090302534375237,105
113,hallyeo,1,2003-04-23,0.4286340236673398,113
121,hallyeo,1,2003-05-01,0.45230108008343417,121
129,hallyeo,1,2003-05-09,0.4612168572641763,129
137,hallyeo,1,2003-05-17,0.4637496465960659,137
145,hallyeo,1,2003-05-25,0.46376193929793896,145
153,hallyeo,1,2003-06-02,0.4626809550349335,153
161,hallyeo,1,2003-06-10,0.4609652240648636,161
169,hallyeo,1,2003-06-18,0.4587181090386575,169
177,hallyeo,1,2003-06-26,0.45591142728157275,177
185,hallyeo,1,2003-07-04,0.452464063444669,185
193,hallyeo,1,2003-07-12,0.44827074448242193,193
201,hallyeo,1,2003-07-20,0.44321529390234216,201
209,hallyeo,1,2003-07-28,0.4371807180641997,209
217,hallyeo,1,2003-08-05,0.43006067630343475,217
225,hallyeo,1,2003-08-13,0.42177379591418324,225
233,hallyeo,1,2003-08-21,0.4122805241536943,233
241,hallyeo,1,2003-08-29,0.4016006527896488,241
249,hallyeo,1,2003-09-06,0.38982818153279253,249
257,hallyeo,1,2003-09-14,0.3771392291236616,257
265,hallyeo,1,2003-09-22,0.3637889291332087,265
273,hallyeo,1,2003-09-30,0.350095146733503,273
281,hallyeo,1,2003-10-08,0.3364102106541135,281
289,hallyeo,1,2003-10-16,0.32308554586387783,289
297,hallyeo,1,2003-10-24,0.31043649679557095,297
305,hallyeo,1,2003-11-01,0.2987145644596635,305
313,hallyeo,1,2003-11-09,0.28809177727810686,313
321,hallyeo,1,2003-11-17,0.27865820282183834,321
329,hallyeo,1,2003-11-25,0.2704303008328144,329
337,hallyeo,1,2003-12-03,0.26336599935572064,337
345,hallyeo,1,2003-12-11,0.2573822083507117,345
353,hallyeo,1,2003-12-19,0.25237144559366254,353
361,hallyeo,1,2003-12-27,0.24821561932931904,361
366,hallyeo,1,2004-01-01,0.2075779154475769,1
374,hallyeo,1,2004-01-09,0.20758730933066233,9
382,hallyeo,1,2004-01-17,0.20761049641441875,17
390,hallyeo,1,2004-01-25,0.2076667189492414,25
398,hallyeo,1,2004-02-02,0.20780167864595134,33
406,hallyeo,1,2004-02-10,0.2081235828462496,41
414,hallyeo,1,2004-02-18,0.20888725199014763,49
422,hallyeo,1,2004-02-26,0.2106857970773206,57
430,hallyeo,1,2004-03-05,0.21486281135517096,65
438,hallyeo,1,2004-03-13,0.2242728296543147,73
446,hallyeo,1,2004-03-21,0.2441107393289026,81
454,hallyeo,1,2004-03-29,0.28066608552773475,89
462,hallyeo,1,2004-04-06,0.33390821511153146,97
470,hallyeo,1,2004-04-14,0.3898506296088837,105
478,hallyeo,1,2004-04-22,0.4316540835816114,113
486,hallyeo,1,2004-04-30,0.4555979918282974,121
